Download Link:,Object Number:,Artist:,Title:,Medium:
https://nationalgalleryimages.ie/asset/?external_id=NGI.2059&download=true,NGI.2059,"Artist: Richard Cooper, 1730-1820","The Ponte Solaro, near Rome","Ink, graphite and watercolour on paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2055&download=true,NGI.2055,"Artist: John Coney, 1786-1833","The Interior of the Temple Church, London",Graphite and watercolour with varnish on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2013.22&download=true,NGI.2013.22,"Artist: Maerten de Vos, 1532-1603",The Resurrection of Christ,Oil on wood panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.4651&download=true,NGI.4651,"Artist: Guido Reni, 1575-1642",The Suicide of Cleopatra,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4621&download=true,NGI.4621,"Artist: John Butler Yeats, 1839-1922","Portrait of Maire Nic Shiubhlaigh (1883-1958), Actress",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4615&download=true,NGI.4615,"Artist: Garret Morphy, c.1650-1716","Portrait of James Bryan (b.1674) of Jenkinstown, Co. Kilkenny",Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.4545&download=true,NGI.4545,"Artist: Bartolomé Esteban Murillo, 1617-1682",The Return of the Prodigal Son,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4528&download=true,NGI.4528,"Artist: F. Bindon Burton, 18th-19th century",Cedar Tree,Oil on card
https://nationalgalleryimages.ie/asset/?external_id=NGI.4503&download=true,NGI.4503,"Artist: James Harwood, 1816-1872",Self-Portrait,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4499&download=true,NGI.4499,"Artist: Dermod O'Brien, 1865-1945","Trim Castle, County Meath",Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4481&download=true,NGI.4481,"Artist: Richard Brydges Beechey, 1808-1895",HM Mailboat Connaught,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4460&download=true,NGI.4460,"Artist: R. Gibbs, fl.1809-1818",Portrait of a Young Lady,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4385&download=true,NGI.4385,"Artist: William Howis senior, 1804-1882",Figures against Trees,Oil on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.4384&download=true,NGI.4384,"Artist: William Howis senior, 1804-1882","Torc Waterfall, Killarney, County Kerry",Oil on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.4382&download=true,NGI.4382,"Artist: William Howis senior, 1804-1882","Hen's Castle, Lough Corrib, County Galway",Oil on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.4381&download=true,NGI.4381,"Artist: William Howis senior, 1804-1882",Trees in a Park,Oil on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.4371&download=true,NGI.4371,"Artist: Richard Thomas Moynan, 1856-1906",Study of a Dead Zulu,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4358&download=true,NGI.4358,"Artist: Harry Clarke, 1889-1931",Landscape by the Coast,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.4300&download=true,NGI.4300,"Artist: William Watson, d.1765",Portrait of a Young Lady,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4297&download=true,NGI.4297,"Artist: Hendrik Leys, 1815-1869",Erasmus in his Study,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.4289&download=true,NGI.4289,"Artist: Félix François Georges Philibert Ziem, 1821-1911",Venice: a Scene with Boats,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4287&download=true,NGI.4287,"Artist: Félix François Georges Philibert Ziem, 1821-1911",Venice: a Canal Scene,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4267&download=true,NGI.4267,"Artist: Alphonse de Neuville, 1835-1885",A Soldier with Troops in the Background,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4262&download=true,NGI.4262,"Artist: Jean Louis Ernest Meissonier, 1815-1891",Man in a Red Cloak,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.4257&download=true,NGI.4257,"Artist: Anton Mauve, 1838-1888",Shepherd and Sheep,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.4250&download=true,NGI.4250,"Artist: Johan Barthold Jongkind, 1819-1891",A Windmill in Moonlight,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4226&download=true,NGI.4226,"Artist: Jean Baptiste Edouard Detaille, 1848-1912",Napoleon and Troops,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.4210&download=true,NGI.4210,"Artist: Narcisse Berchère, 1819-1891",Eastern Scene with Minaret,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4188&download=true,NGI.4188,"Artist: Sarah Henrietta Purser, 1848-1943",Portrait of Kathleen Behan,Oil on board
https://nationalgalleryimages.ie/asset/?external_id=NGI.4131&download=true,NGI.4131,"Artist: Sarah Henrietta Purser, 1848-1943",A Lady Holding a Rattle,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4130&download=true,NGI.4130,"Artist: George Petrie, 1790-1866","A View of O'Connell Street, Dublin",Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.4120&download=true,NGI.4120,"Artist: Sarah Henrietta Purser, 1848-1943",Portrait of Jack B. Yeats (1871-1957),Oil on canvas laid on board
https://nationalgalleryimages.ie/asset/?external_id=NGI.4075&download=true,NGI.4075,"Artist: Samuel Lover, 1797-1868",Mrs Lover and her Daughter,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4003&download=true,NGI.4003,"Artist: George Barret, 1728/32-1784",Landscape with Figures in the Background,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.3&download=true,NGI.3,"Artist: Ambrosius Benson, c.1495-before 1550",The Magdalen Reading,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.20831&download=true,NGI.20831,"Artist: Unknown Artist, Ireland, 18th century",A Survey of the Present Streets Leading from the River Liffey to Dublin Castle,Line engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.10972&download=true,NGI.10972,"Engraver: William Holl II, 1807-1871, After: Thomas Heathfield Carrick, 1802-1875","Daniel O'Connell, M.P., (1775-1847), Statesman",Line and stipple engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.10604&download=true,NGI.10604,"?: Unknown Artist, Ireland, 19th century, After: Thomas Clement Thompson, c.1780-1857","Rev. Sir Harcourt Lees, Bt (1776-1852), Rector of Killaney, County Down and Pamphleteer",Stipple engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.10589&download=true,NGI.10589,"Engraver: Unknown Artist, Ireland, 19th century, After: James Dowling Herbert, c.1762-1837","Arthur O'Connor, M.P., (1763-1852), United Irishman and Brother of Roger O'Connor",Stipple engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.10583&download=true,NGI.10583,"Engraver: William Read, fl.1824-1837, After: Abraham Wivell the Elder, 1786-1849","Roger O'Connor, (1762-1834), United Irishman and Author, brother of Arthur O'Connor, 'Chief of the Prostrated People of his Nation'",Stipple engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.10565&download=true,NGI.10565,"Engraver: Pieter van der Banck, 1649-1697, After: Godfrey Kneller, 1646-1723","Rev. George Walker (1618-1690), Governor of Londonderry, during the Siege of 1689",Line engraving
https://nationalgalleryimages.ie/asset/?external_id=NGI.10557&download=true,NGI.10557,"Engraver: Unknown Artist, Ireland, 19th century, After: John Comerford, 1770-1832",Miss Smyth,Stipple
https://nationalgalleryimages.ie/asset/?external_id=NGI.10515&download=true,NGI.10515,"Artist: Unknown Artist, Italian (Bolognese), 18th century","Giovanni Ludovico Quadri, (d.1748), Bolognese Architectural Draughtsman and Engraver",Etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.10248&download=true,NGI.10248,"Engraver: John Simon, 1675-1755, After: Anthony van Dyck, 1599-1641","Charles I, King of England, (1600-1649)",Mezzotint
https://nationalgalleryimages.ie/asset/?external_id=NGI.10008&download=true,NGI.10008,"Engraver: James McArdell, c.1729-1765, After: Joseph Tudor, 1695-1759","The Old Library and Anatomy Theatre, Trinity College, Dublin",Line and etching
https://nationalgalleryimages.ie/asset/?external_id=NGI.7599&download=true,NGI.7599,"Artist: Thomas Frederick Collier, 1831-1891",Vessels in a Storm at the Mouth of a Harbour,Watercolour with white highlights on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.7484&download=true,NGI.7484,"Artist: Ludovico Carracci, 1555-1619",Saint Francis of Assisi,"Ink, graphite and wash on paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.7239&download=true,NGI.7239,"Artist: Hugh Douglas Hamilton, 1740-1808",Portrait of a Gentleman in a Black Coat,Pastel on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.6882&download=true,NGI.6882,"Artist: James George Oben, fl.1779-1816","A Ferry Boat at Fennor Rock on the River Boyne, County Meath",Graphite and watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.6062&download=true,NGI.6062,"Artist: George Howse, fl.1830, d. c.1860","Figures by a Doorway at Corfe Castle, Dorset",Watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.6023&download=true,NGI.6023,"Artist: John  Varley I, 1778-1842","The River Dee, near Llangollen, Wales",Watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.6021&download=true,NGI.6021,"Attributed to: Charles Joseph Natoire, 1700-1777",A Classical Frieze with Winged Monsters,Red chalk on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.4544&download=true,NGI.4544,"Artist: Bartolomé Esteban Murillo, 1617-1682",The Prodigal Son Feeding Swine,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4543&download=true,NGI.4543,"Artist: Bartolomé Esteban Murillo, 1617-1682",The Prodigal Son Driven Out,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4542&download=true,NGI.4542,"Artist: Bartolomé Esteban Murillo, 1617-1682",The Prodigal Son Feasting,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4541&download=true,NGI.4541,"Artist: Bartolomé Esteban Murillo, 1617-1682",The Departure of the Prodigal Son,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4540&download=true,NGI.4540,"Artist: Bartolomé Esteban Murillo, 1617-1682",The Prodigal Son Receiving his Portion,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4512&download=true,NGI.4512,"Artist: Francis S. Walker, 1848-1916","Killiney Bay, Looking towards Bray",Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.4323&download=true,NGI.4323,"Artist: Nathaniel Grogan, c.1740-1807",Lady Blanche Crosses the Ravine Guided by the Count and Saint Foix (a Scene from 'The Mysteries of Udolpho'),Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.4288&download=true,NGI.4288,"Artist: Félix François Georges Philibert Ziem, 1821-1911",Venice: a Sailing Ship,Oil on panel
https://nationalgalleryimages.ie/asset/?external_id=NGI.4216&download=true,NGI.4216,"Artist: Jean Charles Cazin, 1841-1901",Windmill on a Beach,Oil on canvas
https://nationalgalleryimages.ie/asset/?external_id=NGI.3949&download=true,NGI.3949,"Artist: Etienne Jeaurat, 1699-1789",Study for the Painting 'La Dévote',Red chalk on brown paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.3017&download=true,NGI.3017,"Artist: Edouard Vuillard, 1868-1940","The Hessel's Apartment, rue de Rivoli, Paris",Gouache on cardboard
https://nationalgalleryimages.ie/asset/?external_id=NGI.2970&download=true,NGI.2970,"Artist: C. F. Foley, fl.1836-1868","John Henry Foley (1818-1874), Sculptor and the Artist's Brother",Watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2929&download=true,NGI.2929,"Artist: William Orpen, 1878-1931",Job on the Dunghill,"Black and red chalk, ink and watercolour on paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2916&download=true,NGI.2916,"Artist: James Abbot McNeill Whistler, 1834 - 1903",Sunrise; Gold and Grey,Watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2842&download=true,NGI.2842,"Artist: Nicolas Poussin, 1594-1665",The Marriage of Acis and Galatea,"Ink, watercolour and wash on paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2761&download=true,NGI.2761,"Artist: Hercules Brabazon Brabazon, 1821-1906","A Street in Hamburg, Germany",Graphite and crayon on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2738&download=true,NGI.2738,"Artist: Thomas Colman Dibdin, 1810-1893","The Four Courts, Dublin",Graphite and watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2722.70&download=true,NGI.2722.70,"Artist: Mary Granville Delany, 1700-1788","Strangford Lough near Downpatrick, County Down","Ink, graphite and wash on paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2722.68&download=true,NGI.2722.68,"Artist: Mary Granville Delany, 1700-1788","The Palladian Temple (left) at Castle Ward and Strangford Lough, County Down","Ink, graphite and wash on paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2722.67&download=true,NGI.2722.67,"Artist: Mary Granville Delany, 1700-1788","The Ruins of Dundrum Castle, County Down","Ink, graphite and wash on paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2722.66&download=true,NGI.2722.66,"Artist: Mary Granville Delany, 1700-1788","Belville, County Down","Ink, graphite and wash on paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2682&download=true,NGI.2682,"Artist: Leslie Matthew Ward, 1851-1922","Charles Hare Hemphill, 1st Baron Hemphill (1822-1903)",Watercolour
https://nationalgalleryimages.ie/asset/?external_id=NGI.2654&download=true,NGI.2654,"Artist: Carlo Pellegrini, 1839-1889","Major Purcell O'Gorman, M.P. (1820-1880)",Graphite and watercolour with white highlights and varnish on
https://nationalgalleryimages.ie/asset/?external_id=NGI.2653&download=true,NGI.2653,"Artist: Carlo Pellegrini, 1839-1889","Colonel Thomas Edward Taylor, M.P. (1811-1883) (ill. for 'Vanity Fair', July 1874)",Graphite and watercolour with white highlights on blue paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2649&download=true,NGI.2649,"Artist: John Comerford, 1770-1832",William Parnell Hayes,Charcoal with white highlights on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2633&download=true,NGI.2633,"Artist: Etienne de Lavallée, 1735-1802",Joseph in Prison with the Pharaoh's Chief Steward and Baker,"Charcoal, ink and wash on paper"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2597&download=true,NGI.2597,"Artist: Jacob Jordaens, 1593-1678",The Adoration of the Magi,"Graphite and watercolour, black and red chalk"
https://nationalgalleryimages.ie/asset/?external_id=NGI.2596&download=true,NGI.2596,"Artist: Claes Cornelisz Moeyaert, 1591-1655",The Satyrs and the Peasants (an Allegory of Hypocrisy),Black chalk with white highlights on grey paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2558&download=true,NGI.2558,"Artist: Samuel Frederick Brocas, c.1792-1847","Trinity College and College Green, Dublin",Ink and watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2540&download=true,NGI.2540,"Artist: Walter Frederick Osborne, 1859-1903",A Galway Man,Graphite on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2516&download=true,NGI.2516,"Artist: Jean-Baptiste Huet I, 1745-1811",L'Education du Chien,Black chalk and watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2500&download=true,NGI.2500,"Artist: George Victor du Noyer, 1817-1869","Old London Bridge, on the River Dodder, Dublin",Graphite and watercolour on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2469&download=true,NGI.2469,"Artist: Edward Hassell, 1811-1852","Rue Martainville, Rouen",Graphite and watercolour with white highlights on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2441&download=true,NGI.2441,"Artist: Edward Hayes, 1797-1864","Michael Banim, Father of the Novelists Michael and John Banim",Red chalk and graphite with white highlights on card
https://nationalgalleryimages.ie/asset/?external_id=NGI.2419&download=true,NGI.2419,"Artist: Joseph Mallord William Turner, 1775-1851","Montjovet from below St Vincent, looking down the Val d'Aosta towards Berriaz",Watercolour and bodycolour with scraping out on off-white wove paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2391&download=true,NGI.2391,"Artist: Frederic William Burton, 1816-1900",A Kneeling Woman with a Yellow Dress,Graphite and watercolour with white highlights on paper
https://nationalgalleryimages.ie/asset/?external_id=NGI.2331&download=true,NGI.2331,"Artist: Pedro Micopintoen, 19th century, after a follower of: Juan Pantoja de la Cruz, 1554-1608","Donal O'Sullivan, Count of Beare and Bantry (1560-1618)","Gouache, watercolour and graphite on paper"
